Time,Balance Before,Balance After,Profit,Action
2022-11-12 13:34:43,1 342.90,1 342.82,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9514 for 550 shares. Position AVG Price was 0.949500, currency: USDT, rate: 0.998040, last updated rate on 2022-11-12T10:30:43Z, point value: 1.000000"
2022-11-12 13:34:43,1 343.94,1 342.90,-1.04,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9514 for 550 shares. Position AVG Price was 0.949500, currency: USDT, rate: 0.998040, last updated rate on 2022-11-12T10:30:43Z, point value: 1.000000"
2022-11-12 13:32:15,1 344.02,1 343.94,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9495 for 550 shares
2022-11-12 13:32:15,1 344.10,1 344.02,-0.08,"Commission for: Close long position for symbol BYBIT:MATICUSDT.P at price 0.9495 for 550 shares. Position AVG Price was 0.949600, currency: USDT, rate: 0.998040, last updated rate on 2022-11-12T10:30:43Z, point value: 1.000000"
2022-11-12 13:32:15,1 344.15,1 344.10,-0.05,"Close long position for symbol BYBIT:MATICUSDT.P at price 0.9495 for 550 shares. Position AVG Price was 0.949600, currency: USDT, rate: 0.998040, last updated rate on 2022-11-12T10:30:43Z, point value: 1.000000"
2022-11-12 13:25:58,1 344.23,1 344.15,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9496 for 550 shares
2022-11-12 10:32:35,1 344.31,1 344.23,-0.08,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9565 for 550 shares. Position AVG Price was 0.960300, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:32:35,1 342.23,1 344.31,+2.08,"Close short position for symbol BYBIT:MATICUSDT.P at price 0.9565 for 550 shares. Position AVG Price was 0.960300, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
2022-11-12 10:31:22,1 342.31,1 342.23,-0.08,Commission for: Enter position for symbol BYBIT:MATICUSDT.P at price 0.9603 for 550 shares
2022-11-12 10:29:31,1 342.37,1 342.31,-0.06,"Commission for: Close short position for symbol BYBIT:MATICUSDT.P at price 0.9591 for 450 shares. Position AVG Price was 0.963934, currency: USDT, rate: 0.997200, last updated rate on 2022-11-12T07:33:41Z, point value: 1.000000"
